siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_tri_raster_val,pG_slope_raster_val,pG_hw_raster_val,pG_hs_raster_val,pG_rr_raster_val,pD_parkd_none_dist,pD_waterd_none_dist,pG_park_raster_val,pG_waterd_raster_val,pG_elev_raster_val,pD_soundd_none_dist,pF_trid_none_dist,pE_hwd_none_dist,pE_hsd_none_dist,pE_rrd_none_dist
457,2.0,3.0,19.0,3.0,5.0,457,1134061.882767558,709495.9613746405,0.0,1.833411693572998,2.0,6.0,4.0,1027.04774960902,1012.9064428837125,3.0,5.0,66.29952239990234,1705.833806383728,19511.061837811932,284.63418045433946,645.4389938926787,1670.2690044790193
458,3.0,2.0,17.0,3.0,4.0,458,1134062.7216766328,709499.5883358866,0.0,1.833411693572998,2.0,6.0,4.0,1024.826269986898,1016.4920537710954,3.0,5.0,66.29952239990234,1705.0371324057776,19512.914631335083,287.5955127943885,643.0996009819178,1669.4532893955075
459,4.0,2.0,20.0,3.0,4.0,459,1134050.081281975,709500.6450923085,0.0,1.833411693572998,2.0,6.0,4.0,1036.0112408928621,1018.1871483185917,3.0,5.0,66.29952239990234,1693.1638139964634,19522.89846268788,278.54143533778,654.0540260114735,1657.603517612345
460,6.0,2.0,3.0,3.0,4.0,460,1134048.6862716377,709504.3297962248,0.0,1.833411693572998,2.0,6.0,4.0,1035.8495707042864,1021.9457944204942,3.0,5.0,65.21101379394531,1690.3240848299076,19526.4272665631,279.82028165005596,653.7581222527513,1654.7495186405004
461,6.0,2.0,31.0,3.0,6.0,461,1134042.5248666406,709515.7999176383,0.0,1.833411693572998,2.0,6.0,4.0,1037.1251772847127,1033.7681434794233,3.0,5.0,65.21101379394531,1679.8409668545428,19538.746093031696,282.40129444126234,654.6529753626093,1644.2260872588017
462,45.0,1.0,6.0,10.0,10.0,462,1149388.396733895,709168.7087483108,0.0,0.15450844168663025,0.0,0.0,0.0,3215.5241134369467,6820.446044344225,6.0,0.0,104.36475372314453,6066.257611718798,10394.21370542203,7654.512606908309,5526.4243597540635,5939.83981688912
463,45.0,1.0,6.0,10.0,10.0,463,1149392.6490219682,709268.9382066429,0.0,0.095298171043396,0.0,0.0,0.0,3254.4085316757423,6817.37722133495,5.0,0.0,104.64767456054688,5971.278735740801,10493.35016903229,7741.812305847362,5623.61288609824,5844.413223815406
464,44.0,1.0,7.0,12.0,12.0,464,1149399.1536021382,709369.8408919722,0.0,0.10292898118495941,0.0,0.0,0.0,3298.225969613292,6813.55559415859,5.0,0.0,104.64767456054688,5875.019966353077,10592.933018038575,7829.020106529373,5722.191868674245,5747.631506821319
465,44.0,1.0,7.0,12.0,12.0,465,1149401.8983473033,709469.3787506372,0.0,0.2298792153596878,0.0,0.0,0.0,3340.5389400842387,6814.921910979122,6.0,0.0,104.44806671142578,5781.6001881848115,10691.590987535983,7916.992188792426,5818.498603306628,5653.4458404198385
466,46.0,1.0,47.0,10.0,10.0,466,1149402.6755767167,709569.6951510608,0.0,0.44986432790756226,0.0,0.0,0.0,3383.8222570857124,6819.755238181695,6.0,0.0,103.98555755615234,5688.417846658276,10791.249118672404,8006.794899229504,5915.122489769956,5559.226938445648
467,46.0,1.0,47.0,10.0,10.0,467,1149402.9744606316,709670.7536759824,0.0,0.5841023921966553,0.0,0.0,0.0,3381.099715498701,6826.594380889017,6.0,0.0,103.14012145996094,5594.98304882547,10891.707789426686,8097.720420303808,6012.452960051907,5464.641314510209
468,46.0,1.0,5.0,8.0,8.0,468,1149340.0533266366,709756.6140685529,0.0,0.3541254997253418,0.0,0.0,0.0,3333.196398722957,6896.492323094562,6.0,0.0,102.17361450195312,5540.908598338545,10983.851697454846,8202.346616076034,6042.8601975663505,5407.732284930604
469,46.0,1.0,5.0,8.0,8.0,469,1149341.5664469749,709856.5475957245,0.0,0.2389911264181137,0.0,0.0,0.0,3244.434991461936,6904.663802138879,6.0,0.0,101.92675018310547,5448.938304139411,11083.016461762825,8291.866718580786,5974.825730946523,5314.581054501199
470,48.0,1.0,7.0,13.0,12.0,470,1149347.7957652211,709956.3626848161,0.0,0.29437145590782166,0.0,0.0,2.0,3154.1272111575317,6909.573400488616,7.0,0.0,101.92675018310547,5355.4046135044955,11181.568960303046,8379.517245472078,5904.216113420454,5219.971397376127
471,48.0,1.0,7.0,13.0,12.0,471,1149346.6320536435,710068.4034712315,0.0,0.3978422284126282,0.0,0.0,2.0,3057.604370277065,6924.884981465505,8.0,0.0,101.62242889404297,5254.141796895721,11293.089817732103,8481.638998572778,5832.21446775905,5117.220301714894
472,48.0,1.0,5.0,7.0,8.0,472,1149351.6290908903,710168.6145568937,0.0,0.6331861019134521,0.0,0.0,2.0,2969.0499767912547,6934.113098201671,9.0,0.0,101.22665405273438,5161.352594156626,11309.105319867149,8570.689880185595,5764.23267459708,5023.185369951077
473,48.0,1.0,5.0,7.0,8.0,473,1149356.3390552253,710287.075606063,0.0,0.8052839636802673,0.0,0.0,2.0,2866.013407381072,6948.055944858403,11.0,0.0,98.82862854003906,5052.561014428954,11328.19723329529,8676.764238234166,5686.042242415043,4912.514832556198
474,47.0,1.0,110.0,15.0,23.0,474,1149352.4371601343,710388.9691030532,0.0,0.4819333851337433,0.0,0.0,2.0,2782.7821211866626,6969.4656848199065,10.0,0.0,97.92929077148438,4962.887909356602,11353.353700247702,8771.468900636472,5626.208155146618,4820.523893000206
475,47.0,1.0,110.0,15.0,23.0,475,1149356.1474545598,710487.3878694773,0.0,0.46032053232192993,0.0,0.0,2.0,2699.3334953973485,6984.156732994425,11.0,0.0,97.92929077148438,4873.332625054788,11371.17450801289,8860.10646447369,5563.59595436805,4728.968233689751
476,45.0,1.0,6.0,10.0,10.0,476,1149354.1674716324,710586.6793375611,0.0,0.477944940328598,0.0,0.0,2.0,2619.5702793664645,7005.950520001144,11.0,0.0,98.17897033691406,4785.983644726275,11395.557416178011,8952.00136900894,5506.117285984232,4639.249132951686
477,48.0,1.0,7.0,11.0,11.0,477,1149381.172666967,710683.0544728935,0.0,0.44095829129219055,0.0,0.0,2.0,2526.009566538993,7000.164892393799,12.0,0.0,97.83856201171875,4688.092087971204,11391.908091887344,9030.049293196858,5427.8820262013705,4540.324195634482
478,48.0,1.0,7.0,11.0,11.0,478,1149386.1880768836,710783.9948878139,0.0,0.31712910532951355,0.0,0.0,2.0,2442.890828008046,7018.253706254372,12.0,0.0,97.6011734008789,4596.663417457754,11411.57297852087,9121.184186115399,5365.862954561563,4446.343752781841
479,45.0,1.0,6.0,11.0,11.0,479,1149395.4229665548,710884.8293318152,0.0,0.24262385070323944,0.0,0.0,2.0,2358.5666108598966,7033.586656238039,12.0,0.0,97.0749740600586,4503.702358790433,11427.991179610946,9210.823924445043,5301.594051035774,4350.927041036285
480,45.0,1.0,6.0,11.0,11.0,480,1149392.4433137178,711033.4018693119,0.0,0.3808665871620178,0.0,1.0,2.0,2247.944850337921,7074.500243605742,12.0,0.0,97.028076171875,4375.625677007835,11469.75094521646,9349.536739921727,5223.041935253045,4218.052439005796
481,42.0,1.0,70.0,12.0,15.0,481,1149395.6755907238,711132.5624321401,0.0,0.33926501870155334,0.0,1.0,2.0,2173.022957583769,7098.391688045418,12.0,0.0,96.85649108886719,4288.233963325757,11493.588024625109,9440.347208801515,5167.872499397092,4127.613354682439
482,42.0,1.0,70.0,12.0,15.0,482,1149401.1230863929,711230.9378915578,0.0,0.23810844123363495,0.0,3.0,2.0,2099.088179282937,7121.237009276971,12.0,0.0,96.87491607666016,4199.094818827302,11515.883433027268,9529.782295654883,5112.523952479464,4036.991780060111
483,46.0,1.0,7.0,12.0,11.0,483,1149414.9245679677,711345.5223080665,0.0,0.19211998581886292,0.0,3.0,2.0,2010.124241455063,7142.321466408442,12.0,0.0,97.10183715820312,4089.9774160436177,11535.7295486634,9631.479620606859,5043.224511042041,3928.389664281253
484,45.0,1.0,5.0,9.0,9.0,484,1149405.7651374787,711445.7235512286,0.0,0.07823140919208527,0.0,3.0,2.0,1950.7911102810353,7182.308568446592,12.0,0.0,97.53368377685547,4004.40335309474,11574.244185925168,9728.257928849413,5002.677295106302,3843.5779136353367
485,45.0,1.0,5.0,9.0,9.0,485,1149410.7802193016,711546.6639661491,0.0,0.05737220123410225,0.0,3.0,2.0,1883.2931654857477,7210.343682288795,12.0,0.0,97.50270080566406,3912.3256653678427,11600.249072073246,9763.33434939232,4950.9170774188715,3752.1385878693095
486,46.0,1.0,5.0,7.0,7.0,486,1149410.2985929698,711646.2828613967,0.0,0.13271348178386688,0.0,3.0,2.0,1824.1517611067388,7244.3895224168955,12.0,0.0,97.57988739013672,3824.4612961709504,11631.869235603232,9798.581123949545,4906.204945442712,3664.7609528196126
487,46.0,1.0,5.0,7.0,7.0,487,1149417.0236451328,711746.0854833126,0.0,0.15094682574272156,0.0,3.0,2.0,1762.4948498866195,7272.968885909907,13.0,0.0,97.58075714111328,3733.546383026177,11657.4972885835,9828.061411309289,4856.533350407678,3573.7988621985874
488,42.0,1.0,6.0,11.0,11.0,488,1149424.9806502163,711845.4927648157,0.0,0.09477552026510239,0.0,3.0,2.0,1703.616747912782,7301.5156450006525,13.0,0.0,97.56922912597656,3642.847178398962,11682.63221217806,9857.177908405816,4807.470770552672,3482.9047264772016
489,42.0,1.0,6.0,11.0,11.0,489,1149422.0170734674,711945.1736678034,0.0,0.06035896763205528,0.0,3.0,2.0,1658.2488005920877,7341.514474259535,13.0,0.0,97.56806945800781,3557.891846888916,11718.925738055374,9897.417440102272,4769.91378801899,3397.7282782544567
490,39.0,1.0,6.0,9.0,9.0,490,1149430.4937625527,712075.2160586417,0.0,0.058493249118328094,0.0,3.0,2.0,1593.1772781285026,7384.051524939255,13.0,0.0,97.45684814453125,3441.8271421250606,11755.81220077481,9939.814281583895,4712.1766854112175,3281.4496556935123
491,36.0,1.0,5.0,8.0,9.0,491,1149437.2555600554,712176.477667138,0.0,0.09450487047433853,0.0,3.0,2.0,1543.5949147901836,7418.443669276148,13.0,0.0,97.65498352050781,3352.089719503851,11785.30250481429,9973.734682810891,4669.091974513998,3191.2566436816055
492,36.0,1.0,5.0,8.0,9.0,492,1149447.464201048,712276.5578475595,0.0,0.11007094383239746,0.0,3.0,2.0,1496.4329609096876,7450.39181282749,13.0,0.0,98.03717041015625,3262.1619615458044,11811.950706041509,10004.940834633115,4624.981658628081,3100.339365236424
493,38.0,1.0,56.0,19.0,17.0,493,1149445.7689944655,712377.301740557,0.0,0.1963208019733429,0.0,3.0,2.0,1465.9123742411862,7494.552381205968,13.0,0.0,98.12773132324219,3178.9394885934944,11850.687459609657,10048.150200957132,4593.736641958087,3015.730580075738
494,38.0,1.0,56.0,19.0,17.0,494,1149449.5521233827,712478.6378239691,0.0,0.09790299087762833,0.0,3.0,2.0,1436.328861560909,7535.089881057725,12.0,0.0,97.47838592529297,3092.8993437524205,11885.309098312602,10087.476430248968,4559.094510579021,2928.6265837704336
495,37.0,1.0,12.0,8.0,8.0,495,1149452.039651215,712577.8174156398,0.0,0.19552861154079437,0.0,3.0,2.0,1415.0331999383084,7576.900338125835,12.0,0.0,97.79359436035156,3007.7758042257497,11921.052309864823,10127.895754582447,4528.300525081102,2844.4937807257775
496,37.0,1.0,12.0,8.0,8.0,496,1149454.51799272,712676.6325067282,0.0,0.2943638563156128,0.0,3.0,2.0,1400.4991147681585,7619.613744340657,12.0,0.0,97.5255355834961,2923.848506735847,11957.376588549825,10168.969423588658,4499.586040406696,2760.9374137313002
497,35.0,1.0,19.0,12.0,12.0,497,1149442.6108643115,712776.1729900539,0.0,0.32058146595954895,0.0,3.0,2.0,1407.2164854162077,7676.404551104868,12.0,0.0,97.08588409423828,2848.543527893701,12007.874288938398,10224.009218352156,4486.683037201918,2686.1430272635707
498,44.0,1.0,22.0,18.0,17.0,498,1149454.403819725,712919.6320207268,0.0,0.5080191493034363,0.0,3.0,2.0,1398.5836352970198,7734.456794260114,12.0,0.0,97.78659057617188,2725.4288837834474,12055.345587842354,10278.831188523338,4443.632968639486,2562.497076204935
499,44.0,1.0,22.0,18.0,17.0,499,1149465.3201364726,713018.2354980558,0.0,0.4349478781223297,0.0,3.0,2.0,1392.7055977881794,7773.208870672464,12.0,0.0,97.9453125,2640.30733848212,12086.30672098534,10315.025102997397,4413.758411711091,2476.173970754595
500,42.0,1.0,7.0,13.0,13.0,500,1149466.327680394,713117.816991806,0.0,0.32585233449935913,0.0,3.0,2.0,1397.6012812695733,7822.077069171297,12.0,0.0,97.59591674804688,2561.494697454382,12127.385209240336,10361.219818242285,4395.543538779328,2395.176397254612
501,42.0,1.0,7.0,13.0,13.0,501,1149463.8424491435,713216.7564264834,0.0,0.2593724727630615,0.0,3.0,2.0,1403.5364432822298,7874.56885902528,12.0,0.0,98.15911102294922,2480.94837626358,12172.013331721815,10410.908360941105,4383.06621446185,2318.073833730542
502,40.0,1.0,6.0,10.0,10.0,502,1149469.7299045622,713322.7831173092,0.0,0.34867310523986816,0.0,3.0,2.0,1401.9511691266557,7924.520105843362,12.0,0.0,98.15911102294922,2388.3189353998855,12212.863335678345,10457.487158198732,4363.650199948351,2230.685232157752
503,38.0,2.0,9.0,18.0,16.0,503,1149475.186258465,713421.523405388,0.0,0.4431689977645874,0.0,3.0,2.0,1406.3165981030215,7939.563983305237,13.0,0.0,97.0873794555664,2303.123109600392,12251.634982983447,10501.667774181735,4347.849823286049,2149.318422364226
504,33.0,2.0,13.0,10.0,10.0,504,1149478.9113166332,713619.5489279777,0.0,0.7927820682525635,0.0,3.0,2.0,1232.0705015016229,7772.803761291289,12.0,0.0,94.36968231201172,2140.1778900018385,12337.829100442019,10598.694238163993,4330.020255006775,1992.4056842211717
505,29.0,2.0,6.0,10.0,10.0,505,1149483.9969363809,713812.4327285588,0.0,0.5150116682052612,0.0,3.0,2.0,1066.192902077446,7612.604458076938,12.0,0.0,92.91742706298828,1986.6589596760034,12422.960380357988,10694.642702594725,4319.861608292309,1838.9179521061258
506,29.0,2.0,6.0,10.0,10.0,506,1149491.373233974,713918.4220178872,0.0,1.0830364227294922,0.0,3.0,2.0,981.9219339450658,7527.740818510719,12.0,0.0,91.86271667480469,1902.1429325662525,12466.738132339347,10744.602326596372,4313.36069334764,1751.5093660845087
507,24.0,2.0,7.0,12.0,12.0,507,1149487.3758666366,714056.074629724,0.0,1.4152873754501343,0.0,3.0,2.0,870.7449919513616,7410.784045520704,12.0,0.0,87.79161071777344,1804.6854087018305,12536.574975266154,10822.100136455914,4322.374035551702,1646.3396109350263
508,24.0,2.0,6.0,11.0,11.0,508,1149467.2164581418,714153.2683329731,0.0,2.045848846435547,0.0,3.0,2.0,785.1299764995144,7318.903660786414,12.0,0.0,85.48336029052734,1751.9013953021508,12601.657438302756,10892.030641231246,4348.653543176865,1582.88456198245
509,14.0,2.0,37.0,9.0,9.0,509,1148257.8507666439,714190.9355804771,0.0,1.1182283163070679,0.0,0.0,2.0,369.879123699304,6681.98504400302,11.0,0.0,83.3784408569336,2503.7901123931633,13685.059008323433,10188.961051944658,5557.717813264358,2309.869716800272
510,14.0,2.0,37.0,9.0,9.0,510,1148357.4007643908,714189.8922754824,0.0,1.059190034866333,0.0,0.0,2.0,369.0383843477848,6726.632935188926,11.0,0.0,83.07239532470703,2442.1021186225535,13596.01372437039,10270.34097702126,5458.313098895039,2248.634282901435
511,14.0,2.0,48.0,11.0,11.0,511,1148156.6551028937,714195.6691668034,0.0,1.2107561826705933,0.0,0.0,2.0,367.0615130726335,6634.489834115952,11.0,0.0,86.03394317626953,2563.6517589353775,13777.385086098582,10108.679894388582,5659.00750269356,2368.988119065589
512,14.0,2.0,48.0,11.0,11.0,512,1148056.2133746445,714200.7495372295,0.0,1.030022144317627,0.0,0.0,2.0,363.88258262561766,6588.201660228276,11.0,0.0,86.58717346191406,2620.9534035258557,13869.31911929116,10029.594784963894,5759.56772743663,2428.544416244958
513,22.0,2.0,11.0,9.0,10.0,513,1149157.1481806338,714176.3719613105,0.0,2.010456085205078,0.0,3.0,2.0,591.0455268811227,7130.102806685584,12.0,0.0,84.95848083496094,1935.086031772425,12883.761073154721,10932.31233227156,4659.581370547386,1758.3900489321095
514,13.0,2.0,7.0,14.0,13.0,514,1148759.8477941453,714186.7118356377,0.0,0.9715933203697205,0.0,3.0,2.0,444.5841082943307,6917.9001195214505,12.0,0.0,82.2330551147461,2186.374307232512,13238.047762604037,10603.062011888302,5056.586969418755,1999.18172958691
515,22.0,2.0,11.0,9.0,10.0,515,1149058.3973938823,714179.5802882314,0.0,2.0715620517730713,0.0,3.0,2.0,556.1700383540041,7075.3242738082745,12.0,0.0,83.9810562133789,1996.5442815652373,12971.892997986492,10850.390045723283,4758.299070383953,1817.747088260638
516,12.0,2.0,18.0,16.0,14.0,516,1148959.4169488102,714183.5245060623,0.0,1.8949131965637207,0.0,3.0,2.0,536.6879539308608,7020.7590713942145,12.0,0.0,82.37089538574219,2055.5053797230566,13060.73008710356,10768.953674209906,4857.302818953114,1876.6743608700651
517,12.0,2.0,18.0,16.0,14.0,517,1148858.9657061398,714188.2361108065,0.0,1.399671196937561,0.0,3.0,2.0,505.38138519375093,6965.773184682858,12.0,0.0,82.05693817138672,2117.7277487345327,13151.372067865826,10686.99631803665,4957.831158950849,1935.9247707505353
518,23.0,2.0,6.0,9.0,10.0,518,1149356.0460768044,714176.124258399,0.0,1.9827463626861572,0.0,3.0,2.0,694.5493639444513,7238.084031978159,12.0,0.0,85.44710540771484,1810.120770905657,12709.764396088876,10997.607133416024,4461.23966674281,1634.148961769082
519,14.0,2.0,6.0,10.0,10.0,519,1148458.9540389776,714199.3801173866,0.0,1.1110658645629883,0.0,0.0,2.0,357.63071643495806,6763.9995293157735,11.0,0.0,82.34864044189453,2372.3124840900136,13510.195668805767,10359.603644015182,5357.6313476755395,2177.4739084999287
520,23.0,2.0,6.0,9.0,10.0,520,1149255.5856478065,714180.4690659791,0.0,2.0130667686462402,0.0,3.0,2.0,633.0392589542666,7179.512475480901,12.0,0.0,85.18966674804688,1869.9533396950603,12799.60618467152,11018.085280198746,4561.735542995349,1693.5347030304856
521,14.0,2.0,8.0,16.0,14.0,521,1147954.9806374758,714213.8771356493,0.0,0.718035876750946,0.0,0.0,2.0,346.68661181948266,6535.4058020002485,11.0,0.0,86.30103302001953,2672.232967072839,13965.67989102099,9954.964945012565,5861.439461719853,2481.2073030322354
522,13.0,2.0,7.0,14.0,13.0,522,1148659.2764729708,714196.5356348902,0.0,0.915096640586853,0.0,1.0,2.0,388.37524003790855,6860.471163979417,11.0,0.0,82.46819305419922,2250.4172297971327,13331.484913862056,10524.440676780123,5157.601553838516,2054.4129018686017
523,14.0,2.0,6.0,10.0,10.0,523,1148559.8088241369,714200.858788982,0.0,1.0846564769744873,0.0,1.0,2.0,358.3555777466955,6809.433276259912,11.0,0.0,82.45314025878906,2311.8843016044725,13421.497809065126,10444.05801583493,5257.125558617099,2113.2460441067883
524,14.0,2.0,6.0,9.0,10.0,524,1147758.7195470482,714239.9774771482,0.0,1.3806047439575195,0.0,0.0,2.0,371.1121921239855,6435.717421246481,11.0,0.0,86.86212921142578,2774.162271058642,14153.012252822424,9812.075264060151,6059.0033369534685,2583.9208234516227
525,14.0,2.0,8.0,16.0,14.0,525,1147859.0690838844,714241.100834474,0.0,1.350538730621338,0.0,0.0,2.0,330.9298218516356,6472.777398806457,11.0,0.0,85.43118286132812,2710.69809758555,14063.64472331966,9893.454274752656,5958.965302596578,2519.7175668789373
526,14.0,2.0,29.0,12.0,12.0,526,1147659.8680387288,714249.0332333148,0.0,1.5245088338851929,0.0,0.0,2.0,372.342609238277,6391.057830243473,10.0,0.0,87.96936798095703,2830.4243067408916,14245.670310524156,9738.372551773626,6158.24156304137,2638.969462622621
527,14.0,2.0,29.0,12.0,12.0,527,1147560.869549051,714252.2553397268,0.0,1.7183493375778198,0.0,0.0,2.0,372.9771988442401,6353.057044697027,10.0,0.0,89.5639877319336,2893.425283888781,14335.988560053669,9661.467340860634,6257.230733007557,2697.9756944276123
528,15.0,2.0,6.0,9.0,9.0,528,1147459.812008381,714262.4623403102,0.0,1.5599026679992676,0.0,0.0,2.0,366.71235379895234,6309.1091610168805,10.0,0.0,90.92631530761719,2954.6800700167882,14431.32206212457,9587.620601981911,6358.747694919359,2752.8590767630863
529,15.0,2.0,12.0,11.0,11.0,529,1147359.9588616341,714271.1798425615,0.0,1.121962308883667,0.0,0.0,2.0,361.88898781622834,6268.29561218029,10.0,0.0,91.9449691772461,3017.821367535442,14525.00831512865,9514.309829680928,6458.962861985245,2809.1296855049986
530,14.0,2.0,25.0,15.0,14.0,530,1146758.6710222214,714286.6998246461,0.0,0.9258713722229004,0.0,0.0,2.0,322.7516770878838,6087.844835749693,11.0,0.0,99.5302505493164,3351.532152007405,15075.391817627506,9059.607481563356,6709.269590671431,3172.306685893767
531,15.0,2.0,12.0,11.0,11.0,531,1147260.9695582986,714274.7680899799,0.0,0.8663150668144226,0.0,0.0,2.0,362.1573623241453,6233.9758510711445,10.0,0.0,94.48993682861328,3085.538699718333,14615.78652103048,9438.967860939543,6557.966748182972,2867.9801148518536
532,16.0,2.0,5.0,9.0,9.0,532,1146860.224624887,714286.3281062245,0.0,1.1479551792144775,0.0,0.0,2.0,314.98718682939926,6112.370737456007,11.0,0.0,99.23314666748047,3291.648864228589,14983.10912915392,9136.665286975662,6810.791360830849,3109.6320068214995
533,15.0,2.0,4.0,6.0,7.0,533,1146453.9924977273,714296.9402897209,0.0,0.9847211837768555,0.0,0.0,2.0,475.1404663691653,6014.9561875485215,10.0,0.0,98.6975326538086,3529.3146270564084,15356.720058370141,8837.494906324824,6404.422291611992,3356.0815462428777
534,16.0,2.0,5.0,9.0,9.0,534,1146961.2815093845,714285.9695111364,0.0,1.1749130487442017,0.0,0.0,2.0,309.79752739593215,6138.327838631568,11.0,0.0,97.14419555664062,3234.1146356973027,14891.402415576913,9213.824830989719,6857.730305838559,3046.595514716424
535,14.0,1.0,7.0,12.0,11.0,535,1145856.9979567975,714315.298520729,0.0,0.7488211393356323,0.0,0.0,2.0,1001.9432115174344,5916.670413780977,9.0,0.0,93.77178955078125,3907.339877180115,15909.792605859791,8416.110864146829,5807.14649176542,3716.106392570987
536,16.0,2.0,7.0,13.0,12.0,536,1147061.6034872234,714285.9947735667,0.0,0.7622575163841248,0.0,0.0,2.0,322.47358753449515,6165.2602161626255,11.0,0.0,96.16295623779297,3178.8261540671215,14800.645950652577,9291.118784910783,6757.635517197818,2984.0227515098104
537,15.0,2.0,4.0,6.0,7.0,537,1146355.3529312164,714304.5377154797,0.0,0.9709129929542542,0.0,0.0,2.0,549.8782149740914,5990.225156755849,9.0,0.0,97.89966583251953,3584.3949044454444,15449.748447960232,8769.541239325814,6305.604070445922,3412.3824415324366
538,14.0,2.0,6.0,10.0,10.0,538,1146254.847554803,714307.0747838914,0.0,1.0018905401229858,0.0,0.0,2.0,635.3129607819336,5971.752895087634,9.0,0.0,97.44081115722656,3646.398289243252,15542.486503885882,8697.369595408332,6205.06737580988,3473.7914027491156
539,16.0,1.0,5.0,7.0,7.0,539,1146057.0625173002,714312.0688683987,0.0,0.6488649249076843,0.0,0.0,2.0,813.5846116490756,5940.20316769657,9.0,0.0,93.4472427368164,3773.264616561232,15725.26668692046,8557.015671975021,6007.220667203616,3593.983722524706
540,0.0,2.0,5.0,9.0,9.0,540,1146656.6305438876,714297.3005252331,0.0,0.954988420009613,0.0,0.0,2.0,346.0290960482477,6054.824403227089,11.0,0.0,99.29560089111328,3405.2755520503356,15172.503303730557,8989.392906274235,6606.964905927607,3228.0769747529243
541,14.0,1.0,7.0,12.0,11.0,541,1145757.292447552,714320.0071727186,0.0,0.5611608624458313,0.0,0.0,2.0,1067.1804072494588,5904.34651373919,9.0,0.0,94.27555084228516,3959.899896212539,16003.124723719158,8348.993853531954,5707.346437214032,3776.4664933864356
542,0.0,2.0,5.0,9.0,9.0,542,1146555.3991190493,714300.5839832276,0.0,0.9639492630958557,0.0,0.0,2.0,400.40035264224264,6030.70260484968,11.0,0.0,97.9190444946289,3464.4989543861934,15265.911245654657,8915.554581000468,6505.680851111762,3289.33512335455
543,16.0,2.0,7.0,13.0,12.0,543,1147161.6679196358,714285.6620970666,0.0,0.6140397787094116,0.0,0.0,2.0,355.1376986155949,6193.968069969108,10.0,0.0,95.32294464111328,3126.219916727666,14710.092417784062,9368.423844339804,6657.779990547564,2921.598149841998
544,16.0,1.0,5.0,7.0,7.0,544,1145958.3402737975,714316.3867731392,0.0,0.7765451669692993,0.0,0.0,2.0,905.0318362372434,5925.048443157161,9.0,0.0,93.756591796875,3837.5141636010353,15817.368144867221,8489.091652812203,5908.414782443466,3651.6628951261337
545,14.0,2.0,6.0,10.0,10.0,545,1146155.389748469,714311.7752338052,0.0,1.1328237056732178,0.0,0.0,2.0,722.7990707668081,5952.917927165294,9.0,0.0,96.41930389404297,3707.7743016396635,15635.241962054184,8628.013131843389,6105.515157809317,3532.59827659227
546,0.0,1.0,5.0,8.0,8.0,546,1145656.1436997205,714326.577041477,0.0,0.2615348994731903,0.0,0.0,2.0,1129.3541871891714,5891.118647695374,8.0,0.0,94.65739440917969,4013.6090396600916,16098.596044837665,8282.864793271056,5606.0498464721295,3836.5142240068817
547,0.0,1.0,5.0,8.0,8.0,547,1145556.4106314778,714330.1925198138,0.0,0.8465380072593689,0.0,0.0,2.0,1197.859661180427,5882.537267478335,8.0,0.0,95.11174774169922,4070.616111048214,16191.675374821023,8216.293212632407,5506.25390405528,3898.6223751735547
548,0.0,1.0,5.0,8.0,8.0,548,1145355.2069656402,714337.4694081396,0.0,0.4200966954231262,0.0,0.0,2.0,1348.0191821805086,5870.370130295999,7.0,0.0,98.20637512207031,4190.513044666946,16345.505025027582,8084.059286918985,5304.923888463365,4027.126293887704
549,0.0,1.0,5.0,8.0,8.0,549,1145454.9954799712,714336.0406052321,0.0,0.7457457780838013,0.0,0.0,2.0,1270.391560629426,5873.365811193501,7.0,0.0,97.85774993896484,4128.55484678897,16287.255815023398,8150.879620311613,5404.71192506404,3961.623194011552
550,17.0,1.0,5.0,8.0,8.0,550,1145255.042139724,714343.6518104821,0.0,0.5842993855476379,0.0,1.0,2.0,1426.0399741518547,5864.320489908269,7.0,0.0,98.98421478271484,4250.518451389811,16383.469562406988,8021.202314296058,5204.6220283939065,4089.339086479554
551,17.0,1.0,5.0,9.0,9.0,551,1145013.8293675482,714349.7551447302,0.0,0.823880672454834,0.0,1.0,2.0,1628.2932121974848,5865.560635004107,7.0,0.0,103.51814270019531,4404.566200497137,16468.7699172228,7866.361195419974,4963.333676255346,4248.299348531732
552,17.0,1.0,5.0,9.0,9.0,552,1145156.1269832253,714350.1678735614,0.0,1.0894713401794434,0.0,1.0,2.0,1505.4695238025279,5859.616391811774,7.0,0.0,100.01734161376953,4309.947392500895,16421.86418319837,7960.191928614608,5105.559650352581,4150.962255775569
553,20.0,1.0,23.0,9.0,9.0,553,1144914.3915743083,714365.042187646,0.0,0.8986728191375732,0.0,1.0,2.0,1708.750735233385,5856.218715694749,7.0,0.0,104.21087646484375,4460.834362178192,16516.83653118929,7813.575153752779,4863.494862989095,4305.050093856545
554,20.0,1.0,6.0,9.0,9.0,554,1144912.6924307197,714464.6929069757,0.0,1.1103360652923584,0.0,1.0,2.0,1667.2214967366538,5756.920833861092,7.0,0.0,103.9337158203125,4390.008393165737,16611.116729651676,7889.0078077613825,4858.9104321587265,4234.3055886253405
