EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetAll,MetTargetAmericanIndian,MetTargetAsian,MetTargetBlack,MetTargetHispanic,MetTargetWhite,MetTargetPacificIslander,MetTargetTwoOrMoreRaces,MetTargetSpecialEd,MetTargetLtdEnglish,MetTargetLowIncome
17801,Puget Sound Educational Service District 121,17401,5063,Highline School District,Academy of Citizenship and Empowerment,Math,,,-70,,,,,,,,,No,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5063,Highline School District,Academy of Citizenship and Empowerment,Reading,,,-70,,,,,,,,,No,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5102,Highline School District,Arts & Academics Academy,Math,,,-60.2,,,,,,,-60.2,,No,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5102,Highline School District,Arts & Academics Academy,Reading,-57.9,,-39.3,-3.2,-37.2,-64.4,,,-67.8,-39.3,-48.9,No,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2765,Highline School District,Beverly Park Elem at Glendale,Math,,,-25.1,,,-37,-51.2,-34.3,,,,No,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2765,Highline School District,Beverly Park Elem at Glendale,Reading,-51.8,,-16.7,,-53.3,-12.1,-14.2,-22.7,,-67.5,-54.3,No,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,5028,Highline School District,Big Picture School,Math,-57.9,,,-71.4,-60.9,,,-33.3,-79.1,,-57.3,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5028,Highline School District,Big Picture School,Reading,,,0,-42.8,-51.6,,,-33.3,-30.6,-50,,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2982,Highline School District,Bow Lake Elementary,Math,-49.5,-50,,,-42.1,,,-37.4,-78,-67.7,-51.2,No,N<Required,No,No,No,No,No,No,N<Required,No,No
17801,Puget Sound Educational Service District 121,17401,2982,Highline School District,Bow Lake Elementary,Reading,-53.5,-50,,,-50.6,,,-29.7,-61.7,,-56.5,No,N<Required,No,No,No,No,No,No,N<Required,No,No
17801,Puget Sound Educational Service District 121,17401,3163,Highline School District,Cascade Middle School,Math,-62,-71.9,-37.8,-64.2,-67.2,-35.4,-27.1,-37,,-80.7,-63.5,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3163,Highline School District,Cascade Middle School,Reading,-54.3,-58.6,-31.5,-46.6,-58,-27,-39.9,-32.6,,-78.8,-56.2,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2926,Highline School District,Cedarhurst Elementary,Math,-37.8,,-6.7,,-50.7,-7.9,-60.3,-10.4,,-56.2,-47,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2926,Highline School District,Cedarhurst Elementary,Reading,-42.5,,-14.9,,-56.8,-14.1,-42.8,-0.6,,,-52.4,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3098,Highline School District,Chinook Middle School,Math,-57.1,-50,-27.5,-53.2,-61.6,-28.9,-62.5,-36.3,,-80.6,-62.8,No,N<Required,No,No,No,No,No,No,No,No,No
17801,Puget Sound Educational Service District 121,17401,3098,Highline School District,Chinook Middle School,Reading,-56.3,,-28.7,-59,-59.1,-26.4,-57.7,-24,,-84.3,-62,No,N<Required,No,No,No,No,No,No,No,No,No
17801,Puget Sound Educational Service District 121,17401,1539,Highline School District,CHOICE Academy,Math,,,,,,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17401,1539,Highline School District,CHOICE Academy,Reading,-22.2,0,0,,-18.1,,,0,0,,-5.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17401,2418,Highline School District,Des Moines Elementary,Math,-38.2,,-0.5,-43.2,,-22.4,,-6.4,,-48.4,-48.1,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2418,Highline School District,Des Moines Elementary,Reading,-35.7,,-1.1,-45.2,,-23.1,,-4.4,,-47.7,-39.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5064,Highline School District,Global Connections High School,Math,,,,-87.8,,,,,-64.1,,,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5064,Highline School District,Global Connections High School,Reading,,,-84.2,-87.8,,-75,,-67.8,-77.6,-88.2,,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2844,Highline School District,Gregory Heights Elementary,Math,-38.9,,-6.2,-51.8,-40.5,-23.3,-17.4,-8.4,,-54.5,-47,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2844,Highline School District,Gregory Heights Elementary,Reading,-36.2,,0,-27.5,-41.5,-20.7,-25.6,-7.4,-65.6,-60.7,-47.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2699,Highline School District,Hazel Valley Elementary,Math,-44.9,,-12.8,-31.6,-53.5,,-30.9,0,,-58.5,-48.5,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2699,Highline School District,Hazel Valley Elementary,Reading,-44.5,-27.4,-21,-11.8,-49,,-11.9,-11.2,,-67.4,-47.8,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,5101,Highline School District,Health Sciences & Human Services,Math,-73.4,,-42.6,,-79.3,-54.7,-38.3,,-38.3,-70.7,-74.2,No,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5101,Highline School District,Health Sciences & Human Services,Reading,-53.4,,-26.9,-30,-66.9,-25.1,0,,-47.8,-70.7,-54.3,No,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2325,Highline School District,Highline High School,Math,,,-87.8,,,,,,-64.1,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2325,Highline School District,Highline High School,Reading,,,-87.8,,,,,,-70.5,-78.3,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,3165,Highline School District,Hilltop Elementary,Math,-52.5,-50,,-39.5,-59.4,-15.6,-35.8,-8.3,-78.4,-67.1,-55.6,No,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17401,3165,Highline School District,Hilltop Elementary,Reading,-53.5,-50,,-25.4,-59.7,-23.2,-26.3,-53.8,-67.7,-68.6,-55.4,No,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17401,3278,Highline School District,Madrona Elementary,Math,-45.6,,-1.6,-44.7,-41.8,-8.9,-18,-13,,-60.2,-46.2,No,N/A,N<Required,No,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3278,Highline School District,Madrona Elementary,Reading,-48.4,,-29.1,-45.5,-44.5,-12.5,-5.6,-6.1,,-65.3,-49.6,No,N/A,N<Required,No,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3097,Highline School District,Marvista Elementary,Math,-30.5,-17,0,,,-15.1,,-6.7,,,-50,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3097,Highline School District,Marvista Elementary,Reading,-27.7,-15.6,-3.2,,,-15.2,0,-1.6,,,-45.5,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2734,Highline School District,McMicken Heights Elementary,Math,-62.2,,,,-62.2,,-53.9,-22.9,,-70.2,-65.2,No,N/A,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2734,Highline School District,McMicken Heights Elementary,Reading,-48.4,,,,-45.6,,-40.3,-6.7,,-63.6,-51.3,No,N/A,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2984,Highline School District,Midway Elementary,Math,-50.7,,,,-52.1,-5.8,,-13.3,,-60.6,-54.5,No,N<Required,No,No,No,N<Required,No,No,No,No,No
17801,Puget Sound Educational Service District 121,17401,2984,Highline School District,Midway Elementary,Reading,-49.9,0,,,-49,-9.5,,-19.3,,-68,-52.3,No,N<Required,No,No,No,N<Required,No,No,No,No,No
17801,Puget Sound Educational Service District 121,17401,3279,Highline School District,Mount Rainier High School,Math,-91.1,,,-80.9,,-87.6,,-82.3,,,-88,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,3279,Highline School District,Mount Rainier High School,Reading,-87,,-83.5,,-82.1,-84.6,,-86.6,,,-81.6,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2144,Highline School District,Mount View Elementary,Math,-55.2,-80,-19.3,-71.4,-57.9,-20.5,-22.2,-51.6,,-64.2,-58.3,No,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2144,Highline School District,Mount View Elementary,Reading,-54.6,-80,-20.1,-60.2,-56.7,-11.2,-22.2,-51.6,,-69,-56.8,No,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,1972,Highline School District,New Start,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17401,1972,Highline School District,New Start,Reading,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17401,2983,Highline School District,North Hill Elementary,Math,-25.8,-28.5,-9.5,,-21.9,-11.9,0,,,-45.6,-29.9,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17401,2983,Highline School District,North Hill Elementary,Reading,-24.1,-42.8,-14.7,,-23.6,-10.7,-60,,-40.7,-37.9,-29,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17401,3333,Highline School District,Pacific Middle School,Math,-46.2,-66.6,-16.8,-69.5,-56.8,-27.9,-53.8,-12,-79.3,-80.5,-57.8,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3333,Highline School District,Pacific Middle School,Reading,-46.7,-66.6,-18.5,-54,-56.4,-29.8,-67,-17.2,,,-59.2,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3335,Highline School District,Parkside Elementary,Math,-38.7,-50,,,,-9.7,-50.6,-12,,,-49.2,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3335,Highline School District,Parkside Elementary,Reading,-35.7,-50,,,-41,-9.6,-17.3,-12.8,,,-45.3,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,5172,Highline School District,Puget Sound High School,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17401,5172,Highline School District,Puget Sound High School,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17401,3553,Highline School District,Raisbeck Aviation High School,Math,-22.6,,-4.2,-47.8,0,-16.6,,0,0,,-22.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17401,3553,Highline School District,Raisbeck Aviation High School,Reading,-17.4,,0,-21.8,0,-13.9,,0,0,,-17.1,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17401,3382,Highline School District,Seahurst Elementary School,Math,-50.2,,0,-21.4,-55.4,,-34.9,-8,,,-53.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3382,Highline School District,Seahurst Elementary School,Reading,-49.8,,-12.1,-21.2,-57.6,,-33.3,-7.7,,,-54.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2842,Highline School District,Shorewood Elementary,Math,-39.2,,,-38.8,,-11.8,-58.5,-1.2,-62,,-51.3,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2842,Highline School District,Shorewood Elementary,Reading,-40.3,,,-38.8,,-7.9,,-6.3,-58.9,,-51.7,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3032,Highline School District,Southern Heights Elementary,Math,-31.6,,,0,-34.8,-5.5,-60,-19.6,,,-32.4,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,3032,Highline School District,Southern Heights Elementary,Reading,-36.2,,,0,,-14.7,-80,-1.5,,,-35.8,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2927,Highline School District,Sylvester Middle School,Math,-47,,-16.2,-50.1,-62.9,-23.2,-23.7,-16.4,,-79.9,-56.2,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2927,Highline School District,Sylvester Middle School,Reading,-47,,-19.4,-50.1,-58.7,-24.4,-32.9,-18.1,,,-55.5,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,5103,Highline School District,Technology - Engineering & Communications,Math,-56.3,,-42.6,-8.9,-61.2,-21.8,,0,,,-59.2,No,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5103,Highline School District,Technology - Engineering & Communications,Reading,-20.6,,-5.6,0,-7,0,,0,,-24.5,-21.7,No,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17401,5370,Highline School District,The Learning Center,Math,,,,,,,,,,,,N<Required,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17401,5370,Highline School District,The Learning Center,Reading,,,,,,,,,,,,N<Required,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17401,2639,Highline School District,White Center Heights Elementary,Math,-41.7,,-23.5,-28.3,-36.1,-18.8,-0.8,-60,,-43.6,-42.6,No,N/A,No,No,No,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17401,2639,Highline School District,White Center Heights Elementary,Reading,-55.4,,-33.6,-44.7,-59.1,-22.5,-9.8,-60,,-74.8,-55.6,No,N/A,No,No,No,N<Required,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6098,5311,Hockinson School District,Hockinson Heights Elementary School,Math,-38.5,,0,0,-22.9,,,0,,,-52.3,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6098,5311,Hockinson School District,Hockinson Heights Elementary School,Reading,-30.7,,0,0,-26.9,,,-1.6,,-65.7,-32.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6098,4568,Hockinson School District,Hockinson High School,Math,-69,,-13.5,,-60.2,-68,,,-68.2,,-71.2,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,6098,4568,Hockinson School District,Hockinson High School,Reading,-37.1,,0,,-22.6,-35.3,,0,-34.2,,-44.9,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,6098,3319,Hockinson School District,Hockinson Middle School,Math,-40.4,,0,0,-28.2,,,-22.2,,,-37.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
6801,Educational Service District 112,6098,3319,Hockinson School District,Hockinson Middle School,Reading,-35.6,,-28.3,,-9.7,,,0,,,-35.4,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
34801,Educational Service District 113,23404,2310,Hood Canal School District,Hood Canal Elem & Junior High,Math,-54.3,,,,-73.9,,,,-78.2,,-57.4,No,No,N/A,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,23404,2310,Hood Canal School District,Hood Canal Elem & Junior High,Reading,-55.5,,,,-73.9,,,,,,-60.9,No,No,N/A,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14028,2972,Hoquiam School District,Central Elementary School,Math,-55.5,-49.7,0,,-54.8,-48.9,,-62.5,-83,-60.5,-54.7,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
34801,Educational Service District 113,14028,2972,Hoquiam School District,Central Elementary School,Reading,-45.6,-60.2,0,-50,-37.1,-39.4,,-1.2,,-11.8,-45.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
34801,Educational Service District 113,14028,3622,Hoquiam School District,Hoquiam High School,Math,,,,,,,,-54.7,,,,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
34801,Educational Service District 113,14028,3622,Hoquiam School District,Hoquiam High School,Reading,-76.7,-39.3,,,-54.9,-80.2,,-41.4,-85.1,,-75.9,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
