siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_hwc_raster_val,pG_hsc_raster_val,pG_rrc_raster_val,pG_tric_raster_val,pG_slo_raster_val,pD_pard_none_dist,pD_wad_none_dist,pG_parc_raster_val,pG_wac_raster_val,pG_ele_raster_val,pE_hsd_none_dist,pE_hwd_none_dist,pE_rrd_none_dist,pF_trid_none_dist,pD_psd_none_dist
309,18.0,1.0,119.0,3.0,16.0,309,1158139.4248354733,702888.430298388,9.0,4.0,15.0,3.0,2.4071385860443115,1516.017007003537,6391.481465380714,11.0,0.0,62.76315689086914,2898.495583187732,1604.4479118702336,1296.1699013857444,4966.477891600017,2182.0766518643195
310,19.0,1.0,138.0,12.0,46.0,310,1157957.9009203017,702912.6031503081,9.0,4.0,15.0,3.0,1.5417264699935913,1391.9601179729566,6318.760217942204,12.0,0.0,67.34064483642578,3022.9174120223297,1784.9128948058435,1472.6022526118725,5121.304380545704,2357.366098299247
311,18.0,1.0,119.0,3.0,16.0,311,1158276.3103884757,702908.045744732,8.0,5.0,15.0,3.0,2.5365302562713623,1638.318397033189,6413.170087817423,12.0,0.0,53.255348205566406,2841.161446887882,1466.9115566044584,1157.8869091609513,4834.476811125623,2043.8628550203227
312,22.0,1.0,145.0,5.0,27.0,312,1158466.1243133098,702907.7524382323,9.0,5.0,15.0,4.0,1.700316071510315,1797.2575815831901,6473.7005316583445,12.0,0.0,49.1045036315918,2746.8270860062694,1277.24811642391,969.9397977989429,4664.350217286237,1857.3063135652326
313,21.0,1.0,144.0,10.0,40.0,313,1157783.8415571451,702927.1073863953,9.0,3.0,15.0,3.0,3.1147871017456055,1279.8382721499454,6261.706001674374,12.0,0.0,76.3939208984375,3140.8584215515057,1958.2890866851021,1642.9802743660136,5274.8830759619805,2527.634421485999
314,23.0,1.0,3.0,3.0,4.0,314,1158721.7530671358,702956.9213031381,9.0,5.0,15.0,4.0,1.415364384651184,2043.1624913424855,6516.898201894142,12.0,0.0,37.94268035888672,2681.7577589958382,1019.9238479366736,709.9663747033468,4414.522475351175,1596.9933340105138
315,21.0,1.0,3.0,3.0,4.0,315,1158618.8047822267,702963.4668937325,9.0,5.0,15.0,4.0,2.6717031002044678,1956.8886759672473,6473.636047699032,12.0,0.0,38.87847900390625,2729.0681499598913,1122.5459272726464,811.0183856813437,4502.972936167467,1696.9591318935786
316,23.0,1.0,3.0,3.0,4.0,316,1158827.7413722277,703043.7036098987,9.0,5.0,15.0,14.0,2.0482449531555176,2177.993685890239,6418.984325521966,12.0,0.0,34.975830078125,2724.11327172567,910.3758314470695,592.9886498371567,4280.442681343894,1477.7015570721367
317,28.0,1.0,3.0,3.0,4.0,317,1158873.374483049,703202.0218628049,9.0,5.0,15.0,14.0,1.6911097764968872,2298.4920688629077,6274.534482328725,12.0,0.0,31.214723587036133,2859.046154443577,858.7997999318162,528.0431093398229,4168.990867949446,1416.875382256718
318,35.0,1.0,3.0,3.0,4.0,318,1158903.4328218848,703353.4260875583,9.0,6.0,15.0,14.0,1.5767195224761963,2407.478948925757,6147.080511416361,12.0,0.0,30.590574264526367,2994.7222385004993,826.238202609558,479.13171748176075,4078.207074282649,1374.8847062056477
319,0.0,2.0,3.0,3.0,4.0,319,1137190.7912078947,703907.3147435635,2.0,8.0,0.0,0.0,0.08093883097171783,2063.0391622279617,619.0299012915856,6.0,5.0,99.051025390625,13.192731015215525,3934.2580343035006,6398.252876261632,13559.355894049542,6447.288926316181
320,35.0,1.0,3.0,3.0,4.0,320,1158941.1771689653,703463.7779009789,9.0,5.0,15.0,14.0,1.7819379568099976,2502.639480217839,6043.463694098452,12.0,0.0,28.36417579650879,3090.5007255961423,788.1996655407751,427.6821343941021,3999.871155073123,1326.4728230566363
321,38.0,1.0,3.0,3.0,4.0,321,1158918.4711776376,703581.0890180618,9.0,5.0,15.0,14.0,1.8000553846359253,2556.580995257507,5979.95537017315,12.0,0.0,27.6752872467041,3209.6601680917556,811.3335472279155,435.21577299738027,3977.272615567521,1346.7909415291024
322,27.0,8.0,3.0,3.0,4.0,322,1158994.4651201367,703670.7984843105,9.0,5.0,15.0,14.0,1.8004093170166016,2672.181950230185,5863.310598393936,12.0,0.0,27.47583770751953,3277.8593608775277,730.2463472495383,327.0719381922909,3874.576964440996,1276.2157300335557
325,11.0,2.0,3.0,3.0,4.0,323,1152579.2699453086,706971.6816463023,1.0,1.0,0.0,0.0,0.29659685492515564,2568.0300599209136,4206.563316589038,12.0,1.0,115.50390625,4595.011879126024,4617.513851453076,6129.558686674828,7926.450087930723,6308.234819427085
326,19.0,3.0,50.0,3.0,6.0,324,1151069.7706677169,707014.8190272301,1.0,3.0,0.0,0.0,0.25414806604385376,2648.5283484050497,5547.439391075045,9.0,0.0,112.40453338623047,4542.680547596372,4995.472371181117,7333.124738613599,8191.569077249766,7384.621014147304
330,22.0,4.0,14.0,8.0,9.0,325,1150248.3599089682,707047.768764481,0.0,3.0,0.0,0.0,0.2730056643486023,2404.408588607403,5974.306428982564,7.0,0.0,108.23871612548828,4014.3785456905134,5379.284931611162,7672.797373850563,8213.638344256511,7815.477323239158
334,22.0,2.0,5.0,3.0,4.0,326,1151588.9474508911,707024.8377079815,1.0,3.0,0.0,0.0,0.38932812213897705,2601.4210328313093,5065.83507829218,10.0,1.0,111.06851196289062,4598.196120782989,4839.582298676392,6929.444078279073,8250.70147642707,6979.937080965729
